units,dtdate,date,mon,yr
,07SEP2006:17:00:00,07SEP2006,9,2006
,07SEP2006:18:00:00,07SEP2006,9,2006
,07SEP2006:19:00:00,07SEP2006,9,2006
,07SEP2006:20:00:00,07SEP2006,9,2006
,08SEP2006:08:00:00,08SEP2006,9,2006
,08SEP2006:09:00:00,08SEP2006,9,2006
,08SEP2006:10:00:00,08SEP2006,9,2006
,08SEP2006:11:00:00,08SEP2006,9,2006
,08SEP2006:12:00:00,08SEP2006,9,2006
,08SEP2006:13:00:00,08SEP2006,9,2006
,08SEP2006:14:00:00,08SEP2006,9,2006
,08SEP2006:15:00:00,08SEP2006,9,2006
,08SEP2006:16:00:00,08SEP2006,9,2006
,08SEP2006:17:00:00,08SEP2006,9,2006
,08SEP2006:18:00:00,08SEP2006,9,2006
,08SEP2006:19:00:00,08SEP2006,9,2006
,08SEP2006:20:00:00,08SEP2006,9,2006
,11SEP2006:08:00:00,11SEP2006,9,2006
,11SEP2006:09:00:00,11SEP2006,9,2006
,11SEP2006:10:00:00,11SEP2006,9,2006
3995,11SEP2006:11:00:00,11SEP2006,9,2006
,11SEP2006:12:00:00,11SEP2006,9,2006
,11SEP2006:13:00:00,11SEP2006,9,2006
3444,11SEP2006:14:00:00,11SEP2006,9,2006
,11SEP2006:15:00:00,11SEP2006,9,2006
,11SEP2006:16:00:00,11SEP2006,9,2006
,11SEP2006:17:00:00,11SEP2006,9,2006
,11SEP2006:18:00:00,11SEP2006,9,2006
,11SEP2006:19:00:00,11SEP2006,9,2006
,11SEP2006:20:00:00,11SEP2006,9,2006
771,12SEP2006:08:00:00,12SEP2006,9,2006
,12SEP2006:09:00:00,12SEP2006,9,2006
,12SEP2006:10:00:00,12SEP2006,9,2006
,12SEP2006:11:00:00,12SEP2006,9,2006
,12SEP2006:12:00:00,12SEP2006,9,2006
,12SEP2006:13:00:00,12SEP2006,9,2006
2721,12SEP2006:14:00:00,12SEP2006,9,2006
,12SEP2006:15:00:00,12SEP2006,9,2006
,12SEP2006:16:00:00,12SEP2006,9,2006
,12SEP2006:17:00:00,12SEP2006,9,2006
,12SEP2006:18:00:00,12SEP2006,9,2006
,12SEP2006:19:00:00,12SEP2006,9,2006
,12SEP2006:20:00:00,12SEP2006,9,2006
,13SEP2006:08:00:00,13SEP2006,9,2006
,13SEP2006:09:00:00,13SEP2006,9,2006
,13SEP2006:10:00:00,13SEP2006,9,2006
,13SEP2006:11:00:00,13SEP2006,9,2006
,13SEP2006:12:00:00,13SEP2006,9,2006
,13SEP2006:13:00:00,13SEP2006,9,2006
,13SEP2006:14:00:00,13SEP2006,9,2006
,13SEP2006:15:00:00,13SEP2006,9,2006
2015,13SEP2006:16:00:00,13SEP2006,9,2006
,13SEP2006:17:00:00,13SEP2006,9,2006
,13SEP2006:18:00:00,13SEP2006,9,2006
,13SEP2006:19:00:00,13SEP2006,9,2006
,13SEP2006:20:00:00,13SEP2006,9,2006
1010,14SEP2006:08:00:00,14SEP2006,9,2006
,14SEP2006:09:00:00,14SEP2006,9,2006
2471,14SEP2006:10:00:00,14SEP2006,9,2006
3004,14SEP2006:11:00:00,14SEP2006,9,2006
,14SEP2006:12:00:00,14SEP2006,9,2006
,14SEP2006:13:00:00,14SEP2006,9,2006
,14SEP2006:14:00:00,14SEP2006,9,2006
,14SEP2006:15:00:00,14SEP2006,9,2006
,14SEP2006:16:00:00,14SEP2006,9,2006
1800,14SEP2006:17:00:00,14SEP2006,9,2006
,14SEP2006:18:00:00,14SEP2006,9,2006
,14SEP2006:19:00:00,14SEP2006,9,2006
,14SEP2006:20:00:00,14SEP2006,9,2006
,15SEP2006:08:00:00,15SEP2006,9,2006
,15SEP2006:09:00:00,15SEP2006,9,2006
,15SEP2006:10:00:00,15SEP2006,9,2006
,15SEP2006:11:00:00,15SEP2006,9,2006
,15SEP2006:12:00:00,15SEP2006,9,2006
,15SEP2006:13:00:00,15SEP2006,9,2006
,15SEP2006:14:00:00,15SEP2006,9,2006
,15SEP2006:15:00:00,15SEP2006,9,2006
,15SEP2006:16:00:00,15SEP2006,9,2006
,15SEP2006:17:00:00,15SEP2006,9,2006
1842,15SEP2006:18:00:00,15SEP2006,9,2006
,15SEP2006:19:00:00,15SEP2006,9,2006
,15SEP2006:20:00:00,15SEP2006,9,2006
,18SEP2006:08:00:00,18SEP2006,9,2006
,18SEP2006:09:00:00,18SEP2006,9,2006
,18SEP2006:10:00:00,18SEP2006,9,2006
,18SEP2006:11:00:00,18SEP2006,9,2006
,18SEP2006:12:00:00,18SEP2006,9,2006
,18SEP2006:13:00:00,18SEP2006,9,2006
,18SEP2006:14:00:00,18SEP2006,9,2006
,18SEP2006:15:00:00,18SEP2006,9,2006
,18SEP2006:16:00:00,18SEP2006,9,2006
,18SEP2006:17:00:00,18SEP2006,9,2006
,18SEP2006:18:00:00,18SEP2006,9,2006
,18SEP2006:19:00:00,18SEP2006,9,2006
,18SEP2006:20:00:00,18SEP2006,9,2006
,19SEP2006:08:00:00,19SEP2006,9,2006
,19SEP2006:09:00:00,19SEP2006,9,2006
,19SEP2006:10:00:00,19SEP2006,9,2006
,19SEP2006:11:00:00,19SEP2006,9,2006
2596,19SEP2006:12:00:00,19SEP2006,9,2006
,19SEP2006:13:00:00,19SEP2006,9,2006
,19SEP2006:14:00:00,19SEP2006,9,2006
,19SEP2006:15:00:00,19SEP2006,9,2006
,19SEP2006:16:00:00,19SEP2006,9,2006
,19SEP2006:17:00:00,19SEP2006,9,2006
1271,19SEP2006:18:00:00,19SEP2006,9,2006
,19SEP2006:19:00:00,19SEP2006,9,2006
,19SEP2006:20:00:00,19SEP2006,9,2006
,20SEP2006:08:00:00,20SEP2006,9,2006
,20SEP2006:09:00:00,20SEP2006,9,2006
,20SEP2006:10:00:00,20SEP2006,9,2006
,20SEP2006:11:00:00,20SEP2006,9,2006
,20SEP2006:12:00:00,20SEP2006,9,2006
,20SEP2006:13:00:00,20SEP2006,9,2006
2536,20SEP2006:14:00:00,20SEP2006,9,2006
,20SEP2006:15:00:00,20SEP2006,9,2006
,20SEP2006:16:00:00,20SEP2006,9,2006
,20SEP2006:17:00:00,20SEP2006,9,2006
,20SEP2006:18:00:00,20SEP2006,9,2006
,20SEP2006:19:00:00,20SEP2006,9,2006
,20SEP2006:20:00:00,20SEP2006,9,2006
,21SEP2006:08:00:00,21SEP2006,9,2006
,21SEP2006:09:00:00,21SEP2006,9,2006
,21SEP2006:10:00:00,21SEP2006,9,2006
,21SEP2006:11:00:00,21SEP2006,9,2006
,21SEP2006:12:00:00,21SEP2006,9,2006
,21SEP2006:13:00:00,21SEP2006,9,2006
,21SEP2006:14:00:00,21SEP2006,9,2006
2812,21SEP2006:15:00:00,21SEP2006,9,2006
,21SEP2006:16:00:00,21SEP2006,9,2006
,21SEP2006:17:00:00,21SEP2006,9,2006
,21SEP2006:18:00:00,21SEP2006,9,2006
737,21SEP2006:19:00:00,21SEP2006,9,2006
,21SEP2006:20:00:00,21SEP2006,9,2006
,22SEP2006:08:00:00,22SEP2006,9,2006
,22SEP2006:09:00:00,22SEP2006,9,2006
3126,22SEP2006:10:00:00,22SEP2006,9,2006
3758,22SEP2006:11:00:00,22SEP2006,9,2006
3047,22SEP2006:12:00:00,22SEP2006,9,2006
,22SEP2006:13:00:00,22SEP2006,9,2006
,22SEP2006:14:00:00,22SEP2006,9,2006
,22SEP2006:15:00:00,22SEP2006,9,2006
,22SEP2006:16:00:00,22SEP2006,9,2006
,22SEP2006:17:00:00,22SEP2006,9,2006
,22SEP2006:18:00:00,22SEP2006,9,2006
,22SEP2006:19:00:00,22SEP2006,9,2006
,22SEP2006:20:00:00,22SEP2006,9,2006
,25SEP2006:08:00:00,25SEP2006,9,2006
,25SEP2006:09:00:00,25SEP2006,9,2006
,25SEP2006:10:00:00,25SEP2006,9,2006
,25SEP2006:11:00:00,25SEP2006,9,2006
,25SEP2006:12:00:00,25SEP2006,9,2006
,25SEP2006:13:00:00,25SEP2006,9,2006
3452,25SEP2006:14:00:00,25SEP2006,9,2006
,25SEP2006:15:00:00,25SEP2006,9,2006
,25SEP2006:16:00:00,25SEP2006,9,2006
,25SEP2006:17:00:00,25SEP2006,9,2006
1957,25SEP2006:18:00:00,25SEP2006,9,2006
1091,25SEP2006:19:00:00,25SEP2006,9,2006
,25SEP2006:20:00:00,25SEP2006,9,2006
,26SEP2006:08:00:00,26SEP2006,9,2006
,26SEP2006:09:00:00,26SEP2006,9,2006
,26SEP2006:10:00:00,26SEP2006,9,2006
,26SEP2006:11:00:00,26SEP2006,9,2006
,26SEP2006:12:00:00,26SEP2006,9,2006
,26SEP2006:13:00:00,26SEP2006,9,2006
2721,26SEP2006:14:00:00,26SEP2006,9,2006
,26SEP2006:15:00:00,26SEP2006,9,2006
2269,26SEP2006:16:00:00,26SEP2006,9,2006
,26SEP2006:17:00:00,26SEP2006,9,2006
,26SEP2006:18:00:00,26SEP2006,9,2006
658,26SEP2006:19:00:00,26SEP2006,9,2006
,26SEP2006:20:00:00,26SEP2006,9,2006
,27SEP2006:08:00:00,27SEP2006,9,2006
,27SEP2006:09:00:00,27SEP2006,9,2006
,27SEP2006:10:00:00,27SEP2006,9,2006
,27SEP2006:11:00:00,27SEP2006,9,2006
,27SEP2006:12:00:00,27SEP2006,9,2006
,27SEP2006:13:00:00,27SEP2006,9,2006
,27SEP2006:14:00:00,27SEP2006,9,2006
,27SEP2006:15:00:00,27SEP2006,9,2006
2012,27SEP2006:16:00:00,27SEP2006,9,2006
,27SEP2006:17:00:00,27SEP2006,9,2006
,27SEP2006:18:00:00,27SEP2006,9,2006
,27SEP2006:19:00:00,27SEP2006,9,2006
,27SEP2006:20:00:00,27SEP2006,9,2006
,28SEP2006:08:00:00,28SEP2006,9,2006
2009,28SEP2006:09:00:00,28SEP2006,9,2006
,28SEP2006:10:00:00,28SEP2006,9,2006
,28SEP2006:11:00:00,28SEP2006,9,2006
,28SEP2006:12:00:00,28SEP2006,9,2006
,28SEP2006:13:00:00,28SEP2006,9,2006
2695,28SEP2006:14:00:00,28SEP2006,9,2006
,28SEP2006:15:00:00,28SEP2006,9,2006
,28SEP2006:16:00:00,28SEP2006,9,2006
,28SEP2006:17:00:00,28SEP2006,9,2006
1441,28SEP2006:18:00:00,28SEP2006,9,2006
736,28SEP2006:19:00:00,28SEP2006,9,2006
482,28SEP2006:20:00:00,28SEP2006,9,2006
,29SEP2006:08:00:00,29SEP2006,9,2006
,29SEP2006:09:00:00,29SEP2006,9,2006
,29SEP2006:10:00:00,29SEP2006,9,2006
,29SEP2006:11:00:00,29SEP2006,9,2006
,29SEP2006:12:00:00,29SEP2006,9,2006
,29SEP2006:13:00:00,29SEP2006,9,2006
,29SEP2006:14:00:00,29SEP2006,9,2006
,29SEP2006:15:00:00,29SEP2006,9,2006
,29SEP2006:16:00:00,29SEP2006,9,2006
,29SEP2006:17:00:00,29SEP2006,9,2006
,29SEP2006:18:00:00,29SEP2006,9,2006
,29SEP2006:19:00:00,29SEP2006,9,2006
,29SEP2006:20:00:00,29SEP2006,9,2006
,02OCT2006:08:00:00,02OCT2006,10,2006
,02OCT2006:09:00:00,02OCT2006,10,2006
3318,02OCT2006:10:00:00,02OCT2006,10,2006
,02OCT2006:11:00:00,02OCT2006,10,2006
3279,02OCT2006:12:00:00,02OCT2006,10,2006
,02OCT2006:13:00:00,02OCT2006,10,2006
,02OCT2006:14:00:00,02OCT2006,10,2006
,02OCT2006:15:00:00,02OCT2006,10,2006
,02OCT2006:16:00:00,02OCT2006,10,2006
,02OCT2006:17:00:00,02OCT2006,10,2006
1939,02OCT2006:18:00:00,02OCT2006,10,2006
,02OCT2006:19:00:00,02OCT2006,10,2006
,02OCT2006:20:00:00,02OCT2006,10,2006
,03OCT2006:08:00:00,03OCT2006,10,2006
,03OCT2006:09:00:00,03OCT2006,10,2006
,03OCT2006:10:00:00,03OCT2006,10,2006
,03OCT2006:11:00:00,03OCT2006,10,2006
,03OCT2006:12:00:00,03OCT2006,10,2006
,03OCT2006:13:00:00,03OCT2006,10,2006
,03OCT2006:14:00:00,03OCT2006,10,2006
2944,03OCT2006:15:00:00,03OCT2006,10,2006
,03OCT2006:16:00:00,03OCT2006,10,2006
,03OCT2006:17:00:00,03OCT2006,10,2006
1258,03OCT2006:18:00:00,03OCT2006,10,2006
,03OCT2006:19:00:00,03OCT2006,10,2006
,03OCT2006:20:00:00,03OCT2006,10,2006
,04OCT2006:08:00:00,04OCT2006,10,2006
,04OCT2006:09:00:00,04OCT2006,10,2006
,04OCT2006:10:00:00,04OCT2006,10,2006
,04OCT2006:11:00:00,04OCT2006,10,2006
,04OCT2006:12:00:00,04OCT2006,10,2006
,04OCT2006:13:00:00,04OCT2006,10,2006
,04OCT2006:14:00:00,04OCT2006,10,2006
,04OCT2006:15:00:00,04OCT2006,10,2006
,04OCT2006:16:00:00,04OCT2006,10,2006
,04OCT2006:17:00:00,04OCT2006,10,2006
1527,04OCT2006:18:00:00,04OCT2006,10,2006
,04OCT2006:19:00:00,04OCT2006,10,2006
637,04OCT2006:20:00:00,04OCT2006,10,2006
,05OCT2006:08:00:00,05OCT2006,10,2006
,05OCT2006:09:00:00,05OCT2006,10,2006
,05OCT2006:10:00:00,05OCT2006,10,2006
,05OCT2006:11:00:00,05OCT2006,10,2006
,05OCT2006:12:00:00,05OCT2006,10,2006
,05OCT2006:13:00:00,05OCT2006,10,2006
,05OCT2006:14:00:00,05OCT2006,10,2006
,05OCT2006:15:00:00,05OCT2006,10,2006
2104,05OCT2006:16:00:00,05OCT2006,10,2006
,05OCT2006:17:00:00,05OCT2006,10,2006
,05OCT2006:18:00:00,05OCT2006,10,2006
,05OCT2006:19:00:00,05OCT2006,10,2006
,05OCT2006:20:00:00,05OCT2006,10,2006
1214,06OCT2006:08:00:00,06OCT2006,10,2006
,06OCT2006:09:00:00,06OCT2006,10,2006
,06OCT2006:10:00:00,06OCT2006,10,2006
,06OCT2006:11:00:00,06OCT2006,10,2006
,06OCT2006:12:00:00,06OCT2006,10,2006
3043,06OCT2006:13:00:00,06OCT2006,10,2006
,06OCT2006:14:00:00,06OCT2006,10,2006
,06OCT2006:15:00:00,06OCT2006,10,2006
,06OCT2006:16:00:00,06OCT2006,10,2006
,06OCT2006:17:00:00,06OCT2006,10,2006
,06OCT2006:18:00:00,06OCT2006,10,2006
,06OCT2006:19:00:00,06OCT2006,10,2006
,06OCT2006:20:00:00,06OCT2006,10,2006
,09OCT2006:08:00:00,09OCT2006,10,2006
,09OCT2006:09:00:00,09OCT2006,10,2006
,09OCT2006:10:00:00,09OCT2006,10,2006
,09OCT2006:11:00:00,09OCT2006,10,2006
,09OCT2006:12:00:00,09OCT2006,10,2006
,09OCT2006:13:00:00,09OCT2006,10,2006
,09OCT2006:14:00:00,09OCT2006,10,2006
,09OCT2006:15:00:00,09OCT2006,10,2006
,09OCT2006:16:00:00,09OCT2006,10,2006
,09OCT2006:17:00:00,09OCT2006,10,2006
,09OCT2006:18:00:00,09OCT2006,10,2006
,09OCT2006:19:00:00,09OCT2006,10,2006
712,09OCT2006:20:00:00,09OCT2006,10,2006
,10OCT2006:08:00:00,10OCT2006,10,2006
,10OCT2006:09:00:00,10OCT2006,10,2006
,10OCT2006:10:00:00,10OCT2006,10,2006
,10OCT2006:11:00:00,10OCT2006,10,2006
,10OCT2006:12:00:00,10OCT2006,10,2006
,10OCT2006:13:00:00,10OCT2006,10,2006
,10OCT2006:14:00:00,10OCT2006,10,2006
,10OCT2006:15:00:00,10OCT2006,10,2006
,10OCT2006:16:00:00,10OCT2006,10,2006
,10OCT2006:17:00:00,10OCT2006,10,2006
,10OCT2006:18:00:00,10OCT2006,10,2006
,10OCT2006:19:00:00,10OCT2006,10,2006
,10OCT2006:20:00:00,10OCT2006,10,2006
,11OCT2006:08:00:00,11OCT2006,10,2006
,11OCT2006:09:00:00,11OCT2006,10,2006
,11OCT2006:10:00:00,11OCT2006,10,2006
,11OCT2006:11:00:00,11OCT2006,10,2006
,11OCT2006:12:00:00,11OCT2006,10,2006
,11OCT2006:13:00:00,11OCT2006,10,2006
2461,11OCT2006:14:00:00,11OCT2006,10,2006
,11OCT2006:15:00:00,11OCT2006,10,2006
,11OCT2006:16:00:00,11OCT2006,10,2006
1701,11OCT2006:17:00:00,11OCT2006,10,2006
,11OCT2006:18:00:00,11OCT2006,10,2006
,11OCT2006:19:00:00,11OCT2006,10,2006
,11OCT2006:20:00:00,11OCT2006,10,2006
,12OCT2006:08:00:00,12OCT2006,10,2006
1963,12OCT2006:09:00:00,12OCT2006,10,2006
,12OCT2006:10:00:00,12OCT2006,10,2006
2912,12OCT2006:11:00:00,12OCT2006,10,2006
,12OCT2006:12:00:00,12OCT2006,10,2006
,12OCT2006:13:00:00,12OCT2006,10,2006
,12OCT2006:14:00:00,12OCT2006,10,2006
,12OCT2006:15:00:00,12OCT2006,10,2006
2077,12OCT2006:16:00:00,12OCT2006,10,2006
,12OCT2006:17:00:00,12OCT2006,10,2006
,12OCT2006:18:00:00,12OCT2006,10,2006
,12OCT2006:19:00:00,12OCT2006,10,2006
483,12OCT2006:20:00:00,12OCT2006,10,2006
,13OCT2006:08:00:00,13OCT2006,10,2006
,13OCT2006:09:00:00,13OCT2006,10,2006
,13OCT2006:10:00:00,13OCT2006,10,2006
,13OCT2006:11:00:00,13OCT2006,10,2006
2945,13OCT2006:12:00:00,13OCT2006,10,2006
,13OCT2006:13:00:00,13OCT2006,10,2006
3059,13OCT2006:14:00:00,13OCT2006,10,2006
,13OCT2006:15:00:00,13OCT2006,10,2006
,13OCT2006:16:00:00,13OCT2006,10,2006
,13OCT2006:17:00:00,13OCT2006,10,2006
,13OCT2006:18:00:00,13OCT2006,10,2006
,13OCT2006:19:00:00,13OCT2006,10,2006
,13OCT2006:20:00:00,13OCT2006,10,2006
,16OCT2006:08:00:00,16OCT2006,10,2006
,16OCT2006:09:00:00,16OCT2006,10,2006
,16OCT2006:10:00:00,16OCT2006,10,2006
,16OCT2006:11:00:00,16OCT2006,10,2006
,16OCT2006:12:00:00,16OCT2006,10,2006
,16OCT2006:13:00:00,16OCT2006,10,2006
3323,16OCT2006:14:00:00,16OCT2006,10,2006
,16OCT2006:15:00:00,16OCT2006,10,2006
,16OCT2006:16:00:00,16OCT2006,10,2006
,16OCT2006:17:00:00,16OCT2006,10,2006
,16OCT2006:18:00:00,16OCT2006,10,2006
,16OCT2006:19:00:00,16OCT2006,10,2006
,16OCT2006:20:00:00,16OCT2006,10,2006
765,17OCT2006:08:00:00,17OCT2006,10,2006
2136,17OCT2006:09:00:00,17OCT2006,10,2006
,17OCT2006:10:00:00,17OCT2006,10,2006
,17OCT2006:11:00:00,17OCT2006,10,2006
,17OCT2006:12:00:00,17OCT2006,10,2006
,17OCT2006:13:00:00,17OCT2006,10,2006
2624,17OCT2006:14:00:00,17OCT2006,10,2006
,17OCT2006:15:00:00,17OCT2006,10,2006
,17OCT2006:16:00:00,17OCT2006,10,2006
,17OCT2006:17:00:00,17OCT2006,10,2006
,17OCT2006:18:00:00,17OCT2006,10,2006
,17OCT2006:19:00:00,17OCT2006,10,2006
,17OCT2006:20:00:00,17OCT2006,10,2006
,18OCT2006:08:00:00,18OCT2006,10,2006
,18OCT2006:09:00:00,18OCT2006,10,2006
,18OCT2006:10:00:00,18OCT2006,10,2006
,18OCT2006:11:00:00,18OCT2006,10,2006
,18OCT2006:12:00:00,18OCT2006,10,2006
,18OCT2006:13:00:00,18OCT2006,10,2006
2432,18OCT2006:14:00:00,18OCT2006,10,2006
,18OCT2006:15:00:00,18OCT2006,10,2006
,18OCT2006:16:00:00,18OCT2006,10,2006
1683,18OCT2006:17:00:00,18OCT2006,10,2006
,18OCT2006:18:00:00,18OCT2006,10,2006
,18OCT2006:19:00:00,18OCT2006,10,2006
,18OCT2006:20:00:00,18OCT2006,10,2006
,19OCT2006:08:00:00,19OCT2006,10,2006
,19OCT2006:09:00:00,19OCT2006,10,2006
,19OCT2006:10:00:00,19OCT2006,10,2006
,19OCT2006:11:00:00,19OCT2006,10,2006
,19OCT2006:12:00:00,19OCT2006,10,2006
2504,19OCT2006:13:00:00,19OCT2006,10,2006
,19OCT2006:14:00:00,19OCT2006,10,2006
,19OCT2006:15:00:00,19OCT2006,10,2006
,19OCT2006:16:00:00,19OCT2006,10,2006
,19OCT2006:17:00:00,19OCT2006,10,2006
,19OCT2006:18:00:00,19OCT2006,10,2006
,19OCT2006:19:00:00,19OCT2006,10,2006
,19OCT2006:20:00:00,19OCT2006,10,2006
,20OCT2006:08:00:00,20OCT2006,10,2006
,20OCT2006:09:00:00,20OCT2006,10,2006
,20OCT2006:10:00:00,20OCT2006,10,2006
,20OCT2006:11:00:00,20OCT2006,10,2006
,20OCT2006:12:00:00,20OCT2006,10,2006
2967,20OCT2006:13:00:00,20OCT2006,10,2006
,20OCT2006:14:00:00,20OCT2006,10,2006
,20OCT2006:15:00:00,20OCT2006,10,2006
,20OCT2006:16:00:00,20OCT2006,10,2006
,20OCT2006:17:00:00,20OCT2006,10,2006
,20OCT2006:18:00:00,20OCT2006,10,2006
1044,20OCT2006:19:00:00,20OCT2006,10,2006
,20OCT2006:20:00:00,20OCT2006,10,2006
,23OCT2006:08:00:00,23OCT2006,10,2006
,23OCT2006:09:00:00,23OCT2006,10,2006
3197,23OCT2006:10:00:00,23OCT2006,10,2006
,23OCT2006:11:00:00,23OCT2006,10,2006
,23OCT2006:12:00:00,23OCT2006,10,2006
,23OCT2006:13:00:00,23OCT2006,10,2006
,23OCT2006:14:00:00,23OCT2006,10,2006
,23OCT2006:15:00:00,23OCT2006,10,2006
,23OCT2006:16:00:00,23OCT2006,10,2006
,23OCT2006:17:00:00,23OCT2006,10,2006
,23OCT2006:18:00:00,23OCT2006,10,2006
,23OCT2006:19:00:00,23OCT2006,10,2006
,23OCT2006:20:00:00,23OCT2006,10,2006
,24OCT2006:08:00:00,24OCT2006,10,2006
,24OCT2006:09:00:00,24OCT2006,10,2006
,24OCT2006:10:00:00,24OCT2006,10,2006
,24OCT2006:11:00:00,24OCT2006,10,2006
,24OCT2006:12:00:00,24OCT2006,10,2006
,24OCT2006:13:00:00,24OCT2006,10,2006
,24OCT2006:14:00:00,24OCT2006,10,2006
,24OCT2006:15:00:00,24OCT2006,10,2006
,24OCT2006:16:00:00,24OCT2006,10,2006
,24OCT2006:17:00:00,24OCT2006,10,2006
,24OCT2006:18:00:00,24OCT2006,10,2006
,24OCT2006:19:00:00,24OCT2006,10,2006
,24OCT2006:20:00:00,24OCT2006,10,2006
,25OCT2006:08:00:00,25OCT2006,10,2006
,25OCT2006:09:00:00,25OCT2006,10,2006
,25OCT2006:10:00:00,25OCT2006,10,2006
2671,25OCT2006:11:00:00,25OCT2006,10,2006
,25OCT2006:12:00:00,25OCT2006,10,2006
2264,25OCT2006:13:00:00,25OCT2006,10,2006
,25OCT2006:14:00:00,25OCT2006,10,2006
,25OCT2006:15:00:00,25OCT2006,10,2006
,25OCT2006:16:00:00,25OCT2006,10,2006
,25OCT2006:17:00:00,25OCT2006,10,2006
,25OCT2006:18:00:00,25OCT2006,10,2006
,25OCT2006:19:00:00,25OCT2006,10,2006
,25OCT2006:20:00:00,25OCT2006,10,2006
,26OCT2006:08:00:00,26OCT2006,10,2006
,26OCT2006:09:00:00,26OCT2006,10,2006
,26OCT2006:10:00:00,26OCT2006,10,2006
,26OCT2006:11:00:00,26OCT2006,10,2006
,26OCT2006:12:00:00,26OCT2006,10,2006
,26OCT2006:13:00:00,26OCT2006,10,2006
,26OCT2006:14:00:00,26OCT2006,10,2006
2668,26OCT2006:15:00:00,26OCT2006,10,2006
,26OCT2006:16:00:00,26OCT2006,10,2006
,26OCT2006:17:00:00,26OCT2006,10,2006
1392,26OCT2006:18:00:00,26OCT2006,10,2006
,26OCT2006:19:00:00,26OCT2006,10,2006
,26OCT2006:20:00:00,26OCT2006,10,2006
,27OCT2006:08:00:00,27OCT2006,10,2006
,27OCT2006:09:00:00,27OCT2006,10,2006
,27OCT2006:10:00:00,27OCT2006,10,2006
,27OCT2006:11:00:00,27OCT2006,10,2006
,27OCT2006:12:00:00,27OCT2006,10,2006
,27OCT2006:13:00:00,27OCT2006,10,2006
,27OCT2006:14:00:00,27OCT2006,10,2006
,27OCT2006:15:00:00,27OCT2006,10,2006
,27OCT2006:16:00:00,27OCT2006,10,2006
,27OCT2006:17:00:00,27OCT2006,10,2006
,27OCT2006:18:00:00,27OCT2006,10,2006
,27OCT2006:19:00:00,27OCT2006,10,2006
652,27OCT2006:20:00:00,27OCT2006,10,2006
,30OCT2006:08:00:00,30OCT2006,10,2006
,30OCT2006:09:00:00,30OCT2006,10,2006
,30OCT2006:10:00:00,30OCT2006,10,2006
,30OCT2006:11:00:00,30OCT2006,10,2006
,30OCT2006:12:00:00,30OCT2006,10,2006
,30OCT2006:13:00:00,30OCT2006,10,2006
,30OCT2006:14:00:00,30OCT2006,10,2006
3485,30OCT2006:15:00:00,30OCT2006,10,2006
,30OCT2006:16:00:00,30OCT2006,10,2006
,30OCT2006:17:00:00,30OCT2006,10,2006
,30OCT2006:18:00:00,30OCT2006,10,2006
,30OCT2006:19:00:00,30OCT2006,10,2006
,30OCT2006:20:00:00,30OCT2006,10,2006
,31OCT2006:08:00:00,31OCT2006,10,2006
,31OCT2006:09:00:00,31OCT2006,10,2006
,31OCT2006:10:00:00,31OCT2006,10,2006
,31OCT2006:11:00:00,31OCT2006,10,2006
,31OCT2006:12:00:00,31OCT2006,10,2006
,31OCT2006:13:00:00,31OCT2006,10,2006
,31OCT2006:14:00:00,31OCT2006,10,2006
,31OCT2006:15:00:00,31OCT2006,10,2006
,31OCT2006:16:00:00,31OCT2006,10,2006
,31OCT2006:17:00:00,31OCT2006,10,2006
1221,31OCT2006:18:00:00,31OCT2006,10,2006
,31OCT2006:19:00:00,31OCT2006,10,2006
,31OCT2006:20:00:00,31OCT2006,10,2006
,01NOV2006:08:00:00,01NOV2006,11,2006
,01NOV2006:09:00:00,01NOV2006,11,2006
,01NOV2006:10:00:00,01NOV2006,11,2006
,01NOV2006:11:00:00,01NOV2006,11,2006
,01NOV2006:12:00:00,01NOV2006,11,2006
,01NOV2006:13:00:00,01NOV2006,11,2006
,01NOV2006:14:00:00,01NOV2006,11,2006
,01NOV2006:15:00:00,01NOV2006,11,2006
,01NOV2006:16:00:00,01NOV2006,11,2006
,01NOV2006:17:00:00,01NOV2006,11,2006
,01NOV2006:18:00:00,01NOV2006,11,2006
,01NOV2006:19:00:00,01NOV2006,11,2006
,01NOV2006:20:00:00,01NOV2006,11,2006
,02NOV2006:08:00:00,02NOV2006,11,2006
,02NOV2006:09:00:00,02NOV2006,11,2006
,02NOV2006:10:00:00,02NOV2006,11,2006
,02NOV2006:11:00:00,02NOV2006,11,2006
,02NOV2006:12:00:00,02NOV2006,11,2006
,02NOV2006:13:00:00,02NOV2006,11,2006
,02NOV2006:14:00:00,02NOV2006,11,2006
,02NOV2006:15:00:00,02NOV2006,11,2006
,02NOV2006:16:00:00,02NOV2006,11,2006
1715,02NOV2006:17:00:00,02NOV2006,11,2006
,02NOV2006:18:00:00,02NOV2006,11,2006
,02NOV2006:19:00:00,02NOV2006,11,2006
,02NOV2006:20:00:00,02NOV2006,11,2006
,03NOV2006:08:00:00,03NOV2006,11,2006
,03NOV2006:09:00:00,03NOV2006,11,2006
,03NOV2006:10:00:00,03NOV2006,11,2006
,03NOV2006:11:00:00,03NOV2006,11,2006
2867,03NOV2006:12:00:00,03NOV2006,11,2006
,03NOV2006:13:00:00,03NOV2006,11,2006
,03NOV2006:14:00:00,03NOV2006,11,2006
3251,03NOV2006:15:00:00,03NOV2006,11,2006
